IDconv,ID,adj.P.Val,P.Value,t,B,logFC,ensembl_gene_id,hgnc_symbol
102723578,102723578_at,0.777,0.494,0.6947738,-6.12966,0.1839882,NA,NA
102723579,102723579_at,0.623,0.291,-1.0797963,-5.795748,-0.7029287,NA,NA
102723581,102723581_at,0.948,0.847,0.1953791,-6.352185,0.0726796,NA,NA
102723583,102723583_at,0.464,0.159,1.4561959,-5.344795,0.3686042,NA,NA
102723589,102723589_at,0.765,0.476,0.7236282,-6.109386,0.1189605,NA,NA
102723590,102723590_at,0.136,0.0181,2.5406223,-3.4935,0.8644119,NA,NA
102723594,102723594_at,0.732,0.425,-0.8125505,-6.041972,-0.1433446,NA,NA
102723596,102723596_at,0.988,0.963,-0.047065,-6.370373,-0.0117768,NA,NA
102723597,102723597_at,0.915,0.765,0.3020939,-6.325386,0.0738641,NA,NA
102723602,102723602_at,0.423,0.133,-1.5563746,-5.2058,-0.5038105,NA,NA
102723604,102723604_at,0.383,0.11,-1.6626738,-5.050199,-0.3763472,ENSG00000258928,
102723605,102723605_at,0.921,0.775,-0.2885825,-6.329411,-0.0582069,ENSG00000231427,LINC01445
102723607,102723607_at,0.929,0.799,0.2578911,-6.337874,0.0449766,NA,NA
102723615,102723615_at,0.954,0.868,0.1684053,-6.357146,0.0298272,NA,NA
102723616,102723616_at,0.139,0.0188,-2.5238277,-3.527103,-1.425367,NA,NA
102723617,102723617_at,0.596,0.265,1.1421254,-5.729223,0.2540508,ENSG00000224910,LINC01766
102723619,102723619_at,0.407,0.123,-1.5994491,-5.143735,-0.3262823,ENSG00000258099,ATXN2-AS
102723627,102723627_at,0.924,0.784,0.2769454,-6.332731,0.0872434,NA,NA
102723629,102723629_at,0.892,0.714,0.3706829,-6.302141,0.1841109,ENSG00000242147,LASTR
102723631,102723631_at,0.996,0.987,0.016377,-6.371358,0.0047936,ENSG00000269586,CT45A10
102723633,102723633_at,0.52,0.2,-1.3179843,-5.52383,-0.3370374,NA,NA
102723639,102723639_at,0.935,0.811,-0.2415461,-6.341995,-0.1496266,NA,NA
102723641,102723641_at,0.969,0.906,-0.1195377,-6.364262,-0.0467512,ENSG00000263586,HID1-AS1
102723642,102723642_at,0.307,0.0732,1.8751111,-4.715633,0.3930393,NA,NA
102723644,102723644_at,0.806,0.543,0.6172748,-6.180185,0.2191355,ENSG00000255171,LINC01499
102723648,102723648_at,0.865,0.651,0.4575651,-6.265985,0.1023324,NA,NA
102723649,102723649_at,0.626,0.295,1.0701865,-5.805706,0.278967,NA,NA
102723658,102723658_at,0.649,0.321,-1.0128269,-5.863458,-0.1529571,NA,NA
102723661,102723661_at,0.873,0.673,-0.4280273,-6.279115,-0.1071917,ENSG00000237435,LINC02790
102723671,102723671_at,0.456,0.153,1.4762855,-5.317531,0.9564976,NA,NA
102723672,102723672_at,0.466,0.16,1.4522312,-5.350139,0.782399,NA,NA
102723676,102723676_at,0.863,0.646,-0.4646616,-6.262702,-0.1535222,NA,NA
102723677,102723677_at,0.306,0.0725,1.8799648,-4.707638,0.8461506,NA,NA
102723690,102723690_at,0.781,0.502,-0.6821853,-6.138258,-0.128181,NA,NA
102723699,102723699_at,0.714,0.398,0.8605014,-6.002562,0.4428555,NA,NA
102723701,102723701_at,0.717,0.403,-0.8512856,-6.010301,-0.1462438,ENSG00000183154,
102723703,102723703_at,0.711,0.396,-0.8654231,-5.998397,-0.3732015,NA,NA
102723704,102723704_at,0.224,0.0426,2.1439042,-4.25113,0.7544753,NA,NA
102723712,102723712_at,0.273,0.0598,1.9773861,-4.544035,0.55715460000000006,NA,NA
102723716,102723716_at,0.856,0.633,-0.4842948,-6.253362,-0.1591557,NA,NA
102723721,102723721_at,0.0719,0.00666,-2.9750268,-2.585345,-1.7495874,NA,NA
102723723,102723723_at,0.791,0.519,0.6549034,-6.156372,0.1046866,NA,NA
102723724,102723724_at,0.64,0.311,1.0352834,-5.841193,0.2601016,NA,NA
102723727,102723727_at,0.741,0.437,-0.7907571,-6.059179,-0.2432761,ENSG00000229258,LPGAT1-AS1
102723729,102723729_at,0.776,0.491,-0.6998305,-6.126164,-0.2791816,NA,NA
102723736,102723736_at,0.493,0.18,1.3805753,-5.44462,0.2954346,NA,NA
102723740,102723740_at,0.241,0.0481,-2.0842796,-4.357865,-0.3730972,NA,NA
102723741,102723741_at,0.821,0.569,0.5776577,-6.203783,0.18292629999999999,NA,NA
102723742,102723742_at,0.711,0.395,-0.866599,-5.997399,-0.2941565,NA,NA
102723744,102723744_at,0.0565,0.00459,3.1317259,-2.241943,1.1069552,NA,NA
102723757,102723757_at,0.839,0.6,0.5312808,-6.229474,0.1624905,NA,NA
102723759,102723759_at,0.928,0.796,-0.26192,-6.336817,-0.0735646,NA,NA
102723761,102723761_at,0.731,0.422,0.8167425,-6.038612,0.1996525,NA,NA
102723763,102723763_at,0.892,0.714,-0.3711307,-6.301974,-0.1138544,NA,NA
102723764,102723764_at,0.776,0.492,0.698298,-6.127226,0.121335,NA,NA
102723765,102723765_at,0.852,0.625,-0.4947585,-6.248229,-0.102593,NA,NA
102723766,102723766_at,0.314,0.0761,1.8548247,-4.748881,0.9170781,NA,NA
102723768,102723768_at,0.95,0.854,-0.1858596,-6.35402,-0.036924,NA,NA
102723773,102723773_at,0.87,0.663,0.4414655,-6.273248,0.1192833,NA,NA
102723775,102723775_at,0.94,0.827,0.2205564,-6.346894,0.0475745,ENSG00000229891,LINC01315
102723778,102723778_at,0.97,0.912,-0.1119046,-6.365156,-0.0237185,NA,NA
102723779,102723779_at,0.904,0.739,0.3366318,-6.314267,0.1472302,NA,NA
102723781,102723781_at,0.39,0.114,1.6417307,-5.0815,0.6832727,NA,NA
102723788,102723788_at,0.855,0.63,0.4887387,-6.251195,0.1115059,NA,NA
102723789,102723789_at,0.963,0.894,0.1349072,-6.362284,0.0422417,NA,NA
102723793,102723793_at,0.755,0.458,-0.7539436,-6.087237,-0.1564603,NA,NA
102723795,102723795_at,0.745,0.444,-0.7791085,-6.068194,-0.1108758,NA,NA
102723796,102723796_at,0.772,0.485,-0.709469,-6.119433,-0.2923854,ENSG00000260734,TLE7
102723801,102723801_at,0.621,0.289,1.0840797,-5.791284,0.6376521,NA,NA
102723803,102723803_at,0.273,0.0599,1.976232,-4.546007,0.5833975,NA,NA
102723804,102723804_at,0.677,0.354,0.9454207,-5.927597,0.2507307,NA,NA
102723808,102723808_at,0.348,0.0915,1.758917,-4.902409,0.5240489,NA,NA
102723809,102723809_at,0.141,0.0192,2.5143283,-3.546055,1.2884102,ENSG00000259116,
102723811,102723811_at,0.626,0.295,1.0699994,-5.805899,0.1735352,NA,NA
102723817,102723817_at,0.7,0.381,0.8928505,-5.97478,0.2091602,NA,NA
102723818,102723818_at,0.738,0.431,0.800994,-6.051152,0.2184758,NA,NA
102723820,102723820_at,0.93,0.8,-0.255647,-6.338455,-0.0756023,NA,NA
102723821,102723821_at,0.37,0.102,-1.6989113,-4.995308,-0.3919705,NA,NA
102723824,102723824_at,0.741,0.436,0.7925357,-6.057791,0.152558,NA,NA
102723825,102723825_at,0.914,0.762,-0.3062073,-6.324124,-0.0916598,NA,NA
102723827,102723827_at,0.477,0.168,1.4223136,-5.390074,0.55396,NA,NA
102723828,102723828_at,0.833,0.591,0.5449654,-6.222111,0.1028876,NA,NA
102723831,102723831_at,0.09,0.00953,2.8216599,-2.913935,0.5277111,NA,NA
102723833,102723833_at,0.945,0.84,0.2045487,-6.350332,0.039658,ENSG00000233620,USH2A-AS2
102723834,102723834_at,0.923,0.78,-0.2824847,-6.331167,-0.1403727,NA,NA
102723838,102723838_at,0.806,0.543,0.6165388,-6.180638,0.1014944,ENSG00000255482,
102723839,102723839_at,0.789,0.516,-0.6593371,-6.153476,-0.1814021,NA,NA
102723843,102723843_at,0.877,0.68,0.4182671,-6.283264,0.0827522,NA,NA
102723846,102723846_at,0.628,0.297,-1.0666079,-5.809393,-0.2128147,NA,NA
102723854,102723854_at,0.384,0.11,-1.6596398,-5.054753,-0.4108479,ENSG00000231826,LINC01819
102723862,102723862_at,0.991,0.97,-0.0377257,-6.370774,-0.0075091,NA,NA
102723866,102723866_at,0.0259,0.00128,3.6543606,-1.052861,1.0274129,NA,NA
102723875,102723875_at,0.793,0.522,-0.6494824,-6.159886,-0.141916,NA,NA
102723876,102723876_at,0.789,0.517,0.6582049,-6.154218,0.1356869,NA,NA
102723877,102723877_at,0.0303,0.00166,3.5482699,-1.298693,1.5418729,NA,NA
102723879,102723879_at,0.726,0.416,-0.8287845,-6.028868,-0.1360616,NA,NA
102723883,102723883_at,0.972,0.915,-0.1077774,-6.365615,-0.0165493,ENSG00000223504,
102723885,102723885_at,0.521,0.202,-1.3138177,-5.528991,-0.2475304,ENSG00000254003,SRI-AS1
102723886,102723886_at,0.404,0.121,1.607721,-5.131661,0.5519891,NA,NA
102723888,102723888_at,0.915,0.766,-0.3016023,-6.325535,-0.0801767,NA,NA
102723889,102723889_at,0.999,0.997,0.0034529,-6.371488,0.001096,NA,NA
102723894,102723894_at,0.683,0.362,-0.9296698,-5.941996,-0.1773098,NA,NA
102723895,102723895_at,0.956,0.874,0.1597979,-6.358574,0.0388674,NA,NA
102723896,102723896_at,0.351,0.0935,-1.7476509,-4.920039,-0.3134905,NA,NA
102723899,102723899_at,0.878,0.683,0.4132941,-6.285342,0.2626526,ENSG00000251154,PTTG1IP2
102723903,102723903_at,0.938,0.818,-0.2329377,-6.344058,-0.067207,NA,NA
102723906,102723906_at,0.889,0.708,-0.3794266,-6.298841,-0.0701016,NA,NA
102723911,102723911_at,0.514,0.195,-1.3328527,-5.505298,-0.6677828,NA,NA
102723915,102723915_at,0.52,0.201,1.3161487,-5.526105,0.5123053,NA,NA
102723916,102723916_at,0.435,0.14,1.5264999,-5.24804,0.5101385,NA,NA
102723918,102723918_at,0.768,0.479,0.7190201,-6.112677,0.1192476,NA,NA
102723919,102723919_at,0.762,0.471,0.7324544,-6.103027,0.212172,NA,NA
102723920,102723920_at,0.834,0.592,-0.5435185,-6.222898,-0.0829464,NA,NA
102723921,102723921_at,0.994,0.983,-0.0216001,-6.371258,-0.0055394,NA,NA
102723922,102723922_at,0.346,0.0906,1.7642669,-4.894007,0.52590460000000006,NA,NA
102723924,102723924_at,0.838,0.599,0.5331065,-6.228502,0.1040401,NA,NA
102723926,102723926_at,0.232,0.0454,2.1130503,-4.306614,1.0177009,NA,NA
102723927,102723927_at,0.993,0.977,-0.0285126,-6.371082,-0.004288,ENSG00000261186,LINC01238
102723927,102723927_at,0.993,0.977,-0.0285126,-6.371082,-0.004288,ENSG00000280733,LINC01238
102723927,102723927_at,0.993,0.977,-0.0285126,-6.371082,-0.004288,ENSG00000281213,LINC01238
102723927,102723927_at,0.993,0.977,-0.0285126,-6.371082,-0.004288,ENSG00000237940,LINC01238
102723929,102723929_at,0.859,0.638,0.4768726,-6.256937,0.3421068,NA,NA
102723932,102723932_at,0.656,0.329,-0.9959659,-5.879882,-0.2478216,ENSG00000233086,LNCARSR
102723944,102723944_at,0.903,0.738,0.3381988,-6.313735,0.0680233,NA,NA
102723946,102723946_at,0.665,0.34,-0.9742808,-5.900633,-0.4648677,NA,NA
102723947,102723947_at,0.955,0.871,0.1642175,-6.35785,0.0612276,NA,NA
102723948,102723948_at,0.902,0.736,0.3413824,-6.312645,0.0637002,NA,NA
102723949,102723949_at,0.837,0.598,0.5350737,-6.227452,0.2697451,NA,NA
102723953,102723953_at,0.948,0.848,-0.1938565,-6.352485,-0.0343133,NA,NA
102723954,102723954_at,0.754,0.457,0.7559071,-6.085772,0.1920816,NA,NA
102723958,102723958_at,0.928,0.795,0.2623416,-6.336705,0.0730134,NA,NA
102723961,102723961_at,0.883,0.692,-0.4010984,-6.290334,-0.0778413,NA,NA
102723968,102723968_at,0.717,0.403,-0.8511444,-6.010419,-0.2319031,ENSG00000219926,OR7E104P
102723970,102723970_at,0.629,0.298,1.0652108,-5.81083,0.4799297,NA,NA
102723973,102723973_at,0.348,0.0916,1.7588466,-4.90252,0.1964156,NA,NA
102723986,102723986_at,0.995,0.985,0.0188675,-6.371314,0.0043597,NA,NA
102723989,102723989_at,0.868,0.659,-0.4467013,-6.270914,-0.17165,NA,NA
102723990,102723990_at,0.827,0.581,0.5592858,-6.214211,0.2171605,NA,NA
102723993,102723993_at,0.756,0.462,-0.7478691,-6.091744,-0.2611944,NA,NA
102723994,102723994_at,0.071,0.00652,-2.98383,-2.566249,-0.4804167,NA,NA
102724002,102724002_at,0.421,0.131,-1.5624264,-5.197162,-0.4156499,NA,NA
102724005,102724005_at,0.0636,0.00549,3.0565152,-2.40767,1.7906158,NA,NA
102724009,102724009_at,0.473,0.165,-1.431212,-5.378268,-0.398314,ENSG00000227495,KIF1C-AS1
102724015,102724015_at,0.526,0.205,-1.3026717,-5.542728,-0.4237996,NA,NA
102724017,102724017_at,0.453,0.151,1.4852913,-5.305208,0.5612098,NA,NA
102724020,102724020_at,0.784,0.506,-0.6753603,-6.142856,-0.1497742,NA,NA
102724021,102724021_at,0.236,0.0465,2.1008583,-4.32839,0.3556856,NA,NA
102724024,102724024_at,0.0541,0.00428,3.1604831,-2.178159,1.5883327,NA,NA
102724027,102724027_at,0.952,0.859,0.1792784,-6.355234,0.039398,NA,NA
102724028,102724028_at,0.961,0.89,-0.1397178,-6.361616,-0.0393896,NA,NA
102724030,102724030_at,0.535,0.212,1.2828855,-5.566866,0.4205437,NA,NA
102724036,102724036_at,0.786,0.51,-0.6694407,-6.146808,-0.1831139,NA,NA
102724037,102724037_at,0.373,0.104,1.6899619,-5.00895,0.8677048,NA,NA
102724039,102724039_at,0.918,0.771,0.2939753,-6.327826,0.0812499,ENSG00000226140,LINC02654
102724043,102724043_at,0.929,0.797,0.2601207,-6.337291,0.0942303,NA,NA
102724046,102724046_at,0.969,0.908,-0.1174276,-6.364515,-0.0161954,NA,NA
102724050,102724050_at,0.505,0.189,1.3529779,-5.479931,0.3645065,ENSG00000258137,
102724053,102724053_at,0.91,0.754,-0.3176824,-6.320515,-0.0514762,NA,NA
102724057,102724057_at,0.627,0.296,1.0689684,-5.806962,0.4070598,NA,NA
102724059,102724059_at,0.0388,0.00249,3.3834534,-1.67652,0.8121056,NA,NA
102724061,102724061_at,0.779,0.499,0.6872784,-6.134798,0.191858,NA,NA
102724063,102724063_at,0.906,0.746,-0.327206,-6.31742,-0.0794872,NA,NA
102724064,102724064_at,0.984,0.95,-0.0636437,-6.369444,-0.0362531,ENSG00000255468,
102724065,102724065_at,0.593,0.262,1.1485924,-5.722129,0.1906074,NA,NA
102724067,102724067_at,0.962,0.892,0.1375331,-6.361922,0.0472257,NA,NA
102724072,102724072_at,0.872,0.67,-0.4311547,-6.277766,-0.1030004,NA,NA
102724074,102724074_at,0.988,0.964,0.0458115,-6.370432,0.0183214,NA,NA
102724075,102724075_at,0.967,0.903,-0.1236546,-6.363756,-0.049363,NA,NA
102724076,102724076_at,0.655,0.328,0.9985692,-5.877363,0.1306567,ENSG00000229011,LINC01038
102724077,102724077_at,0.954,0.866,0.1711615,-6.356672,0.0697448,NA,NA
102724080,102724080_at,0.63,0.299,-1.0628248,-5.813279,-0.1656055,NA,NA
102724081,102724081_at,0.896,0.724,0.3569406,-6.307174,0.161672,NA,NA
102724084,102724084_at,0.461,0.156,1.4656045,-5.332065,0.5068552,NA,NA
102724087,102724087_at,0.894,0.719,-0.3645395,-6.304414,-0.0587618,NA,NA
102724092,102724092_at,0.681,0.359,-0.9349064,-5.937234,-0.189374,NA,NA
102724094,102724094_at,0.681,0.36,-0.9340093,-5.938051,-0.5055118,ENSG00000227053,MUC12-AS1
102724096,102724096_at,0.537,0.213,1.2787567,-5.571863,0.1933929,NA,NA
102724097,102724097_at,0.954,0.866,0.1704663,-6.356793,0.0284529,NA,NA
102724100,102724100_at,0.741,0.436,0.792478,-6.057836,0.2636994,NA,NA
102724104,102724104_at,0.944,0.837,-0.2081487,-6.349581,-0.072819,NA,NA
102724105,102724105_at,0.234,0.0458,2.1088646,-4.3141,0.9741694,NA,NA
102724106,102724106_at,0.68,0.358,0.9383507,-5.934088,0.2573618,NA,NA
102724108,102724108_at,0.537,0.214,1.2774138,-5.573485,0.773344,NA,NA
102724111,102724111_at,0.59,0.259,1.1559549,-5.71401,0.2555725,NA,NA
102724112,102724112_at,0.407,0.123,1.6004542,-5.14227,0.8538145,NA,NA
102724113,102724113_at,0.456,0.153,1.4776179,-5.315712,0.7326967,NA,NA
102724115,102724115_at,0.984,0.95,0.0632115,-6.369471,0.0127164,NA,NA
102724122,102724122_at,0.861,0.642,-0.4709963,-6.25973,-0.0752985,NA,NA
102724124,102724124_at,0.665,0.339,-0.9755448,-5.899435,-0.28975070000000003,NA,NA
102724125,102724125_at,0.89,0.71,-0.3762099,-6.300064,-0.098298,NA,NA
102724129,102724129_at,0.321,0.0794,-1.833234,-4.783973,-0.2781476,NA,NA
102724131,102724131_at,0.495,0.182,1.3750874,-5.45169,0.4398642,NA,NA
102724133,102724133_at,0.887,0.7,-0.3901911,-6.294674,-0.101767,NA,NA
102724141,102724141_at,0.972,0.915,0.1083877,-6.365548,0.0460926,NA,NA
102724152,102724152_at,0.349,0.0924,-1.7539096,-4.910256,-0.3002742,NA,NA
102724153,102724153_at,0.378,0.107,-1.6761993,-5.02982,-0.2916585,ENSG00000224721,
102724155,102724155_at,0.583,0.254,1.1697974,-5.69862,0.2056216,NA,NA
102724156,102724156_at,0.576,0.247,1.1871138,-5.679139,0.5525131,NA,NA
102724165,102724165_at,0.387,0.112,-1.653019,-5.064668,-0.5548648,NA,NA
102724167,102724167_at,0.15,0.0212,2.4676304,-3.638628,0.937751,ENSG00000234161,PABPC5-AS1
102724168,102724168_at,0.776,0.492,-0.6987902,-6.126886,-0.0945619,NA,NA
102724176,102724176_at,0.622,0.29,-1.0824113,-5.793025,-0.2145075,NA,NA
102724183,102724183_at,0.945,0.84,0.2037195,-6.350503,0.0288805,NA,NA
102724190,102724190_at,0.945,0.839,0.2051473,-6.350208,0.0754021,ENSG00000258819,LINC02289
102724193,102724193_at,0.539,0.215,-1.2729318,-5.578888,-0.3887517,NA,NA
102724194,102724194_at,0.842,0.607,0.5214637,-6.234644,0.178008,NA,NA
102724195,102724195_at,0.682,0.361,-0.93105,-5.940743,-0.1436538,NA,NA
102724196,102724196_at,0.116,0.0141,2.6505435,-3.27058,0.8028238,NA,NA
102724201,102724201_at,0.999,0.995,-0.0067645,-6.371471,-9.951e-4,ENSG00000228290,TBX18-AS1
102724205,102724205_at,0.88,0.686,-0.4089264,-6.287147,-0.0767784,NA,NA
102724209,102724209_at,0.887,0.702,0.3878606,-6.295586,0.1367283,NA,NA
102724210,102724210_at,0.467,0.161,1.4478976,-5.355967,1.0362286,NA,NA
102724212,102724212_at,0.885,0.696,0.3961792,-6.292306,0.1042887,NA,NA
102724214,102724214_at,0.695,0.375,-0.9049697,-5.964125,-0.2179087,NA,NA
102724216,102724216_at,0.973,0.919,-0.1025499,-6.366171,-0.0295652,NA,NA
102724222,102724222_at,0.424,0.133,1.5549126,-5.207882,0.3427536,NA,NA
102724224,102724224_at,0.97,0.912,0.1119699,-6.365149,0.0331567,ENSG00000224577,LINC01117
102724227,102724227_at,0.866,0.655,-0.4529313,-6.268102,-0.0708817,NA,NA
102724230,102724230_at,0.826,0.58,0.5611816,-6.21315,0.1033387,NA,NA
102724231,102724231_at,0.871,0.666,-0.4372351,-6.275114,-0.1632734,ENSG00000225873,C3orf86
102724233,102724233_at,0.951,0.858,0.1807679,-6.354963,0.0443299,NA,NA
102724234,102724234_at,0.703,0.383,0.8880262,-5.978984,0.2015222,NA,NA
102724244,102724244_at,0.957,0.876,-0.1575574,-6.358934,-0.0601207,NA,NA
102724245,102724245_at,0.932,0.805,0.2498812,-6.339927,0.0895665,NA,NA
102724247,102724247_at,0.861,0.642,-0.4706607,-6.259888,-0.1643349,NA,NA
102724248,102724248_at,0.994,0.983,-0.021172,-6.371267,-0.0047188,NA,NA
102724252,102724252_at,0.448,0.148,1.496406,-5.289916,1.2094525,NA,NA
102724253,102724253_at,0.366,0.101,-1.7079539,-4.981468,-0.4980662,NA,NA
102724261,102724261_at,0.551,0.224,1.2484194,-5.608147,0.4706191,NA,NA
102724264,102724264_at,0.571,0.242,-1.1991168,-5.665487,-0.208846,ENSG00000234973,LINC02658
102724265,102724265_at,0.731,0.423,0.8149904,-6.040018,0.2225757,ENSG00000255980,
102724271,102724271_at,0.455,0.152,1.480104,-5.312314,0.787232,NA,NA
102724280,102724280_at,0.957,0.877,0.1567636,-6.35906,0.088655,NA,NA
102724283,102724283_at,0.0466,0.00335,3.2625251,-1.950078,0.939126,NA,NA
102724286,102724286_at,0.888,0.705,-0.382794,-6.29755,-0.1126156,NA,NA
102724289,102724289_at,0.882,0.691,-0.4026132,-6.289722,-0.1093335,NA,NA
102724290,102724290_at,0.779,0.497,0.6895288,-6.133261,0.2370562,NA,NA
102724293,102724293_at,0.549,0.223,1.2518487,-5.604083,0.6527295,NA,NA
102724294,102724294_at,0.927,0.792,0.266979,-6.335466,0.0972663,NA,NA
102724297,102724297_at,0.392,0.115,1.636113,-5.089843,0.3367594,NA,NA
102724298,102724298_at,0.681,0.359,0.9358927,-5.9363340000000004,0.2394727,NA,NA
102724299,102724299_at,0.838,0.599,0.5332736,-6.228413,0.1264045,NA,NA
102724301,102724301_at,0.949,0.853,0.1869654,-6.353811,0.0373893,ENSG00000254854,
102724306,102724306_at,0.669,0.345,0.9628091,-5.91144,0.2924695,NA,NA
102724307,102724307_at,0.68,0.358,0.9369948,-5.935328,0.2930647,ENSG00000166272,WBP1L
102724309,102724309_at,0.847,0.616,-0.5085016,-6.241325,-0.0869268,NA,NA
102724311,102724311_at,0.622,0.291,1.0809939,-5.794502,0.47284,NA,NA
102724312,102724312_at,0.491,0.179,-1.3841141,-5.440048,-0.4383956,NA,NA
102724321,102724321_at,0.926,0.791,-0.268127,-6.335156,-0.0453112,ENSG00000232688,LINC01628
102724323,102724323_at,0.989,0.967,-0.0421087,-6.370596,-0.0069185,ENSG00000276446,
102724323,102724323_at,0.989,0.967,-0.0421087,-6.370596,-0.0069185,ENSG00000231964,
102724329,102724329_at,0.949,0.851,0.189527,-6.353324,0.0628105,NA,NA
102724330,102724330_at,0.691,0.369,0.9152795,-5.954956,0.2474761,ENSG00000228801,
102724333,102724333_at,0.757,0.463,0.7461074,-6.093045,0.1785036,NA,NA
102724338,102724338_at,0.374,0.105,-1.6858207,-5.015244,-0.4547601,ENSG00000258532,LINC02305
102724341,102724341_at,0.823,0.574,-0.5704398,-6.207919,-0.1409561,ENSG00000235470,NEURL1-AS1
102724344,102724344_at,0.831,0.586,-0.5515932,-6.218479,-0.2499533,NA,NA
102724349,102724349_at,0.0394,0.00256,3.3724835,-1.701471,1.7105578,NA,NA
102724351,102724351_at,0.826,0.579,-0.5626633,-6.212318,-0.2302136,NA,NA
102724356,102724356_at,0.102,0.0115,2.7401483,-3.085215,1.914377,NA,NA
102724357,102724357_at,0.941,0.828,-0.2190623,-6.347226,-0.035541,ENSG00000234519,
102724358,102724358_at,0.256,0.0534,2.0335633,-4.44704,0.6313832,NA,NA
102724368,102724368_at,0.745,0.443,0.779782,-6.067676,0.3014273,ENSG00000228350,LINC02585
102724379,102724379_at,0.189,0.0314,2.287625,-3.985812,0.4325212,NA,NA
102724380,102724380_at,0.927,0.794,-0.2641299,-6.33623,-0.0921775,NA,NA
102724382,102724382_at,0.915,0.764,0.3039398,-6.324822,0.079941,NA,NA
102724384,102724384_at,0.973,0.919,-0.1030601,-6.366118,-0.0244452,NA,NA
102724386,102724386_at,0.903,0.737,-0.339649,-6.31324,-0.1209312,ENSG00000225535,LINC01393
102724397,102724397_at,0.65,0.322,-1.0110377,-5.865213,-0.2698826,NA,NA
102724399,102724399_at,0.375,0.105,-1.6844823,-5.017275,-0.5172053,NA,NA
102724406,102724406_at,0.794,0.524,-0.6461261,-6.162048,-0.187277,NA,NA
102724407,102724407_at,0.619,0.287,1.0890511,-5.786083,0.2968374,NA,NA
102724414,102724414_at,0.871,0.666,0.4377344,-6.274895,0.1403634,NA,NA
102724416,102724416_at,0.975,0.926,-0.093373,-6.367081,-0.0262527,NA,NA
102724418,102724418_at,0.146,0.0205,2.4835327,-3.607214,1.4488232,NA,NA
102724420,102724420_at,0.63,0.3,1.060043,-5.816129,0.2839574,NA,NA
102724421,102724421_at,0.813,0.555,-0.5990158,-6.19125,-0.1063488,NA,NA
102724422,102724422_at,0.0364,0.00223,3.4286893,-1.57336,0.9454265,NA,NA
102724424,102724424_at,0.641,0.312,1.0333607,-5.843116,0.4342487,NA,NA
102724425,102724425_at,0.843,0.61,0.5173638,-6.236775,0.1250873,NA,NA
102724429,102724429_at,0.567,0.238,1.2113678,-5.651428,0.4268638,NA,NA
102724433,102724433_at,0.868,0.659,0.4471539,-6.270711,0.1124878,ENSG00000256172,LINC02420
102724434,102724434_at,0.957,0.879,-0.1538798,-6.359513,-0.0295894,ENSG00000237870,
102724438,102724438_at,0.416,0.128,1.5754243000000001,-5.178519,0.4379204,NA,NA
102724439,102724439_at,0.714,0.399,0.8590568,-6.003781,0.1713177,NA,NA
